GCF_002186625.1_ASM218662v1,Klebsiella pneumoniae
GCF_002186635.1_ASM218663v1,Klebsiella pneumoniae
GCF_002186665.1_ASM218666v1,Klebsiella pneumoniae
GCF_002186695.1_ASM218669v1,Klebsiella pneumoniae
GCF_002186705.1_ASM218670v1,Klebsiella pneumoniae
GCF_002186725.1_ASM218672v1,Klebsiella pneumoniae
GCF_002186775.1_ASM218677v1,Klebsiella pneumoniae
GCF_002186785.1_ASM218678v1,Klebsiella pneumoniae
GCF_002186805.1_ASM218680v1,Klebsiella pneumoniae
GCF_002186835.1_ASM218683v1,Klebsiella pneumoniae
GCF_002186855.1_ASM218685v1,Klebsiella pneumoniae
GCF_002186865.1_ASM218686v1,Klebsiella pneumoniae
GCF_002186895.1_ASM218689v1,Klebsiella pneumoniae
GCF_002186935.1_ASM218693v1,Klebsiella pneumoniae
GCF_002186945.1_ASM218694v1,Klebsiella pneumoniae
GCF_002186995.1_ASM218699v1,Klebsiella pneumoniae
GCF_002187015.1_ASM218701v1,Klebsiella pneumoniae
GCF_002187025.1_ASM218702v1,Klebsiella pneumoniae
GCF_002187055.1_ASM218705v1,Klebsiella pneumoniae
GCF_002187065.1_ASM218706v1,Klebsiella pneumoniae
GCF_002187095.1_ASM218709v1,Klebsiella pneumoniae
GCF_002187105.1_ASM218710v1,Klebsiella pneumoniae
GCF_002187135.1_ASM218713v1,Klebsiella pneumoniae
GCF_002187145.1_ASM218714v1,Klebsiella pneumoniae
GCF_002187185.1_ASM218718v1,Klebsiella pneumoniae
GCF_002187245.1_ASM218724v1,Klebsiella pneumoniae
GCF_002187255.1_ASM218725v1,Klebsiella pneumoniae
GCF_002187295.1_ASM218729v1,Klebsiella pneumoniae
GCF_002187305.1_ASM218730v1,Klebsiella pneumoniae
GCF_002187315.1_ASM218731v1,Klebsiella pneumoniae
GCF_002187335.1_ASM218733v1,Klebsiella pneumoniae
GCF_002187375.1_ASM218737v1,Klebsiella pneumoniae
GCF_002187385.1_ASM218738v1,Klebsiella pneumoniae
GCF_002187395.1_ASM218739v1,Klebsiella pneumoniae
GCF_002187405.1_ASM218740v1,Klebsiella pneumoniae
GCF_002187455.1_ASM218745v1,Klebsiella pneumoniae
GCF_002187475.1_ASM218747v1,Klebsiella pneumoniae
GCF_002187535.1_ASM218753v1,Klebsiella pneumoniae
GCF_002187545.1_ASM218754v1,Klebsiella pneumoniae
GCF_002187575.1_ASM218757v1,Klebsiella pneumoniae
GCF_002187585.1_ASM218758v1,Klebsiella pneumoniae
GCF_002187615.1_ASM218761v1,Klebsiella pneumoniae
GCF_002187625.1_ASM218762v1,Klebsiella pneumoniae
GCF_002187655.1_ASM218765v1,Klebsiella pneumoniae
GCF_002187665.1_ASM218766v1,Klebsiella pneumoniae
GCF_002187685.1_ASM218768v1,Klebsiella pneumoniae
GCF_002187715.1_ASM218771v1,Klebsiella pneumoniae
GCF_002187735.1_ASM218773v1,Klebsiella pneumoniae
GCF_002187745.1_ASM218774v1,Klebsiella pneumoniae
GCF_002187775.1_ASM218777v1,Klebsiella pneumoniae
GCF_002187785.1_ASM218778v1,Klebsiella pneumoniae
GCF_002187805.1_ASM218780v1,Klebsiella pneumoniae
GCF_002187835.1_ASM218783v1,Klebsiella pneumoniae
GCF_002187855.1_ASM218785v1,Klebsiella pneumoniae
GCF_002187865.1_ASM218786v1,Klebsiella pneumoniae
GCF_002187895.1_ASM218789v1,Klebsiella pneumoniae
GCF_002187915.1_ASM218791v1,Klebsiella pneumoniae
GCF_002187975.1_ASM218797v1,Klebsiella pneumoniae
GCF_002187995.1_ASM218799v1,Klebsiella pneumoniae
GCF_002188015.1_ASM218801v1,Klebsiella pneumoniae
GCF_002188055.1_ASM218805v1,Klebsiella pneumoniae
GCF_002188075.1_ASM218807v1,Klebsiella pneumoniae
GCF_002188095.1_ASM218809v1,Klebsiella pneumoniae
GCF_002188105.1_ASM218810v1,Klebsiella pneumoniae
GCF_002188135.1_ASM218813v1,Klebsiella pneumoniae
GCF_002188145.1_ASM218814v1,Klebsiella pneumoniae
GCF_002188175.1_ASM218817v1,Klebsiella pneumoniae
GCF_002188185.1_ASM218818v1,Klebsiella pneumoniae
GCF_002188235.1_ASM218823v1,Klebsiella pneumoniae
GCF_002188245.1_ASM218824v1,Klebsiella pneumoniae
GCF_002188255.1_ASM218825v1,Klebsiella pneumoniae
GCF_002188295.1_ASM218829v1,Klebsiella pneumoniae
GCF_002189165.1_ASM218916v1,Klebsiella pneumoniae
GCF_002189175.1_ASM218917v1,Klebsiella pneumoniae
GCF_002189185.1_ASM218918v1,Klebsiella pneumoniae
GCF_002189245.1_ASM218924v1,Klebsiella pneumoniae
GCF_002189255.1_ASM218925v1,Klebsiella pneumoniae
GCF_002189265.1_ASM218926v1,Klebsiella pneumoniae
GCF_002189305.1_ASM218930v1,Klebsiella pneumoniae
GCF_002189325.1_ASM218932v1,Klebsiella pneumoniae
GCF_002189335.1_ASM218933v1,Klebsiella pneumoniae
GCF_002189345.1_ASM218934v1,Klebsiella pneumoniae
GCF_002189385.1_ASM218938v1,Klebsiella pneumoniae
GCF_002189415.1_ASM218941v1,Klebsiella pneumoniae
GCF_002192315.1_ASM219231v1,Klebsiella pneumoniae
GCF_002192335.1_ASM219233v1,Klebsiella pneumoniae
GCF_002192375.1_ASM219237v1,Klebsiella pneumoniae
GCF_002192975.1_ASM219297v1,Klebsiella pneumoniae
GCF_002197225.1_ASM219722v1,Klebsiella pneumoniae
GCF_002197505.1_ASM219750v1,Klebsiella pneumoniae
GCF_002202195.1_ASM220219v1,Klebsiella pneumoniae
GCF_002202215.1_ASM220221v1,Klebsiella pneumoniae
GCF_002202235.1_ASM220223v1,Klebsiella pneumoniae
GCF_002202255.1_ASM220225v1,Klebsiella pneumoniae
GCF_002202275.1_ASM220227v1,Klebsiella pneumoniae
GCF_002205015.1_ASM220501v1,Klebsiella pneumoniae
GCF_002205025.1_ASM220502v1,Klebsiella pneumoniae
GCF_002205045.1_ASM220504v1,Klebsiella pneumoniae
GCF_002205055.1_ASM220505v1,Klebsiella pneumoniae
GCF_002205985.1_ASM220598v1,Klebsiella pneumoniae
GCF_002205995.1_ASM220599v1,Klebsiella pneumoniae
GCF_002206015.1_ASM220601v1,Klebsiella pneumoniae
GCF_002209405.1_ASM220940v1,Klebsiella pneumoniae
GCF_002209465.1_ASM220946v1,Klebsiella pneumoniae
GCF_002210445.1_ASM221044v1,Klebsiella pneumoniae
GCF_002211125.1_ASM221112v1,Klebsiella pneumoniae
GCF_002211665.1_ASM221166v1,Klebsiella pneumoniae
GCF_002211905.1_ASM221190v1,Klebsiella pneumoniae
GCF_002234875.1_ASM223487v1,Klebsiella pneumoniae
GCF_002234895.1_ASM223489v1,Klebsiella pneumoniae
GCF_002235035.1_ASM223503v1,Klebsiella pneumoniae
GCF_002235045.1_ASM223504v1,Klebsiella pneumoniae
GCF_002235055.1_ASM223505v1,Klebsiella pneumoniae
GCF_002235095.1_ASM223509v1,Klebsiella pneumoniae
GCF_002235105.1_ASM223510v1,Klebsiella pneumoniae
GCF_002235115.1_ASM223511v1,Klebsiella pneumoniae
GCF_002235155.1_ASM223515v1,Klebsiella pneumoniae
GCF_002235165.1_ASM223516v1,Klebsiella pneumoniae
GCF_002235175.1_ASM223517v1,Klebsiella pneumoniae
GCF_002235215.1_ASM223521v1,Klebsiella pneumoniae
GCF_002235235.1_ASM223523v1,Klebsiella pneumoniae
GCF_002235245.1_ASM223524v1,Klebsiella pneumoniae
GCF_002235265.1_ASM223526v1,Klebsiella pneumoniae
GCF_002235295.1_ASM223529v1,Klebsiella pneumoniae
GCF_002235315.1_ASM223531v1,Klebsiella pneumoniae
GCF_002235325.1_ASM223532v1,Klebsiella pneumoniae
GCF_002235355.1_ASM223535v1,Klebsiella pneumoniae
GCF_002235375.1_ASM223537v1,Klebsiella pneumoniae
GCF_002235395.1_ASM223539v1,Klebsiella pneumoniae
GCF_002235415.1_ASM223541v1,Klebsiella pneumoniae
GCF_002235435.1_ASM223543v1,Klebsiella pneumoniae
GCF_002235455.1_ASM223545v1,Klebsiella pneumoniae
GCF_002235475.1_ASM223547v1,Klebsiella pneumoniae
GCF_002235495.1_ASM223549v1,Klebsiella pneumoniae
GCF_002235515.1_ASM223551v1,Klebsiella pneumoniae
GCF_002235535.1_ASM223553v1,Klebsiella pneumoniae
GCF_002235575.1_ASM223557v1,Klebsiella pneumoniae
GCF_002235595.1_ASM223559v1,Klebsiella pneumoniae
GCF_002235615.1_ASM223561v1,Klebsiella pneumoniae
GCF_002235675.1_ASM223567v1,Klebsiella pneumoniae
GCF_002235695.1_ASM223569v1,Klebsiella pneumoniae
GCF_002235705.1_ASM223570v1,Klebsiella pneumoniae
GCF_002235735.1_ASM223573v1,Klebsiella pneumoniae
GCF_002235755.1_ASM223575v1,Klebsiella pneumoniae
GCF_002235765.1_ASM223576v1,Klebsiella pneumoniae
GCF_002235815.1_ASM223581v1,Klebsiella pneumoniae
GCF_002235825.1_ASM223582v1,Klebsiella pneumoniae
GCF_002235875.1_ASM223587v1,Klebsiella pneumoniae
GCF_002235895.1_ASM223589v1,Klebsiella pneumoniae
GCF_002235915.1_ASM223591v1,Klebsiella pneumoniae
GCF_002235935.1_ASM223593v1,Klebsiella pneumoniae
GCF_002235945.1_ASM223594v1,Klebsiella pneumoniae
GCF_002235975.1_ASM223597v1,Klebsiella pneumoniae
GCF_002235985.1_ASM223598v1,Klebsiella pneumoniae
GCF_002236015.1_ASM223601v1,Klebsiella pneumoniae
GCF_002236055.1_ASM223605v1,Klebsiella pneumoniae
GCF_002236085.1_ASM223608v1,Klebsiella pneumoniae
GCF_002236145.1_ASM223614v1,Klebsiella pneumoniae
GCF_002236155.1_ASM223615v1,Klebsiella pneumoniae
GCF_002236185.1_ASM223618v1,Klebsiella pneumoniae
GCF_002236195.1_ASM223619v1,Klebsiella pneumoniae
GCF_002236265.1_ASM223626v1,Klebsiella pneumoniae
GCF_002236275.1_ASM223627v1,Klebsiella pneumoniae
GCF_002236305.1_ASM223630v1,Klebsiella pneumoniae
GCF_002236315.1_ASM223631v1,Klebsiella pneumoniae
GCF_002236345.1_ASM223634v1,Klebsiella pneumoniae
GCF_002236365.1_ASM223636v1,Klebsiella pneumoniae
GCF_002236385.1_ASM223638v1,Klebsiella pneumoniae
GCF_002236405.1_ASM223640v1,Klebsiella pneumoniae
GCF_002236425.1_ASM223642v1,Klebsiella pneumoniae
GCF_002236445.1_ASM223644v1,Klebsiella pneumoniae
GCF_002237985.1_ASM223798v1,Klebsiella pneumoniae
GCF_002239705.1_ASM223970v1,Klebsiella pneumoniae
GCF_002239715.1_ASM223971v1,Klebsiella pneumoniae
GCF_002239805.1_ASM223980v1,Klebsiella pneumoniae
GCF_002239815.1_ASM223981v1,Klebsiella pneumoniae
GCF_002239875.1_ASM223987v1,Klebsiella pneumoniae
GCF_002239965.1_ASM223996v1,Klebsiella pneumoniae
GCF_002241035.1_ASM224103v1,Klebsiella pneumoniae
GCF_002243445.1_ASM224344v1,Klebsiella pneumoniae
GCF_002246035.1_ASM224603v1,Klebsiella pneumoniae
GCF_002246045.1_ASM224604v1,Klebsiella pneumoniae
GCF_002246075.1_ASM224607v1,Klebsiella pneumoniae
GCF_002246125.1_ASM224612v1,Klebsiella pneumoniae
GCF_002246155.1_ASM224615v1,Klebsiella pneumoniae
GCF_002246235.1_ASM224623v1,Klebsiella pneumoniae
GCF_002246245.1_ASM224624v1,Klebsiella pneumoniae
GCF_002246275.1_ASM224627v1,Klebsiella pneumoniae
GCF_002246285.1_ASM224628v1,Klebsiella pneumoniae
GCF_002246315.1_ASM224631v1,Klebsiella pneumoniae
GCF_002246325.1_ASM224632v1,Klebsiella pneumoniae
GCF_002246355.1_ASM224635v1,Klebsiella pneumoniae
GCF_002246365.1_ASM224636v1,Klebsiella pneumoniae
GCF_002246395.1_ASM224639v1,Klebsiella pneumoniae
GCF_002246415.1_ASM224641v1,Klebsiella pneumoniae
GCF_002246435.1_ASM224643v1,Klebsiella pneumoniae
GCF_002246455.1_ASM224645v1,Klebsiella pneumoniae
GCF_002246475.1_ASM224647v1,Klebsiella pneumoniae
GCF_002246555.1_ASM224655v1,Klebsiella pneumoniae
GCF_002246575.1_ASM224657v1,Klebsiella pneumoniae
GCF_002246635.1_ASM224663v1,Klebsiella pneumoniae
GCF_002246655.1_ASM224665v1,Klebsiella pneumoniae
GCF_002246685.1_ASM224668v1,Klebsiella pneumoniae
GCF_002246695.1_ASM224669v1,Klebsiella pneumoniae
GCF_002246705.1_ASM224670v1,Klebsiella pneumoniae
GCF_002246765.1_ASM224676v1,Klebsiella pneumoniae
GCF_002246785.1_ASM224678v1,Klebsiella pneumoniae
GCF_002246835.1_ASM224683v1,Klebsiella pneumoniae
GCF_002246845.1_ASM224684v1,Klebsiella pneumoniae
GCF_002246875.1_ASM224687v1,Klebsiella pneumoniae
GCF_002246895.1_ASM224689v1,Klebsiella pneumoniae
GCF_002247365.1_ASM224736v1,Klebsiella pneumoniae
GCF_002247375.1_ASM224737v1,Klebsiella pneumoniae
GCF_002247385.1_ASM224738v1,Klebsiella pneumoniae
GCF_002247625.1_ASM224762v1,Klebsiella pneumoniae
GCF_002247645.1_ASM224764v1,Klebsiella pneumoniae
GCF_002247665.1_ASM224766v1,Klebsiella pneumoniae
GCF_002247865.1_ASM224786v1,Klebsiella pneumoniae
GCF_002247885.1_ASM224788v1,Klebsiella pneumoniae
GCF_002247895.1_ASM224789v1,Klebsiella pneumoniae
GCF_002248045.2_ASM224804v2,Klebsiella pneumoniae
GCF_002248105.2_ASM224810v2,Klebsiella pneumoniae
GCF_002248115.2_ASM224811v3,Klebsiella pneumoniae
GCF_002248135.1_ASM224813v1,Klebsiella pneumoniae
GCF_002248425.1_ASM224842v1,Klebsiella pneumoniae
GCF_002248435.1_ASM224843v1,Klebsiella pneumoniae
GCF_002248485.1_ASM224848v1,Klebsiella pneumoniae
GCF_002248505.1_ASM224850v1,Klebsiella pneumoniae
GCF_002248525.1_ASM224852v1,Klebsiella pneumoniae
GCF_002248545.1_ASM224854v1,Klebsiella pneumoniae
GCF_002248585.1_ASM224858v1,Klebsiella pneumoniae
GCF_002248595.1_ASM224859v1,Klebsiella pneumoniae
GCF_002248625.1_ASM224862v1,Klebsiella pneumoniae
GCF_002248635.1_ASM224863v1,Klebsiella pneumoniae
GCF_002248815.1_ASM224881v1,Klebsiella pneumoniae
GCF_002248845.1_ASM224884v1,Klebsiella pneumoniae
GCF_002248955.2_ASM224895v2,Klebsiella pneumoniae
GCF_002249125.1_ASM224912v1,Klebsiella pneumoniae
GCF_002249165.1_ASM224916v1,Klebsiella pneumoniae
GCF_002249195.1_ASM224919v1,Klebsiella pneumoniae
GCF_002249535.1_ASM224953v1,Klebsiella pneumoniae
GCF_002249975.2_ASM224997v3,Klebsiella pneumoniae
GCF_002250985.1_ASM225098v1,Klebsiella pneumoniae
GCF_002251715.1_ASM225171v1,Klebsiella pneumoniae
GCF_002251875.2_ASM225187v3,Klebsiella pneumoniae
GCF_002251895.1_ASM225189v1,Klebsiella pneumoniae
GCF_002252415.1_ASM225241v1,Klebsiella pneumoniae
GCF_002257765.2_ASM225776v2,Klebsiella pneumoniae
GCF_002257775.1_ASM225777v1,Klebsiella pneumoniae
GCF_002257785.1_ASM225778v1,Klebsiella pneumoniae
GCF_002257795.1_ASM225779v1,Klebsiella pneumoniae
GCF_002257845.1_ASM225784v1,Klebsiella pneumoniae
GCF_002257855.1_ASM225785v1,Klebsiella pneumoniae
GCF_002257865.1_ASM225786v1,Klebsiella pneumoniae
GCF_002257875.1_ASM225787v1,Klebsiella pneumoniae
GCF_002257925.1_ASM225792v1,Klebsiella pneumoniae
GCF_002257935.4_ASM225793v4,Klebsiella pneumoniae
GCF_002257965.1_ASM225796v1,Klebsiella pneumoniae
GCF_002257975.1_ASM225797v1,Klebsiella pneumoniae
GCF_002258005.1_ASM225800v1,Klebsiella pneumoniae
GCF_002258045.1_ASM225804v1,Klebsiella pneumoniae
GCF_002258055.3_ASM225805v3,Klebsiella pneumoniae
GCF_002258085.1_ASM225808v1,Klebsiella pneumoniae
GCF_002258105.1_ASM225810v1,Klebsiella pneumoniae
GCF_002258115.1_ASM225811v1,Klebsiella pneumoniae
GCF_002258145.4_ASM225814v4,Klebsiella pneumoniae
GCF_002258155.1_ASM225815v1,Klebsiella pneumoniae
GCF_002258175.1_ASM225817v1,Klebsiella pneumoniae
GCF_002260725.1_ASM226072v1,Klebsiella pneumoniae
GCF_002260885.1_ASM226088v1,Klebsiella pneumoniae
GCF_002260905.1_ASM226090v1,Klebsiella pneumoniae
GCF_002261545.1_ASM226154v1,Klebsiella pneumoniae
GCF_002261575.1_ASM226157v1,Klebsiella pneumoniae
GCF_002261585.1_ASM226158v1,Klebsiella pneumoniae
GCF_002261625.1_ASM226162v1,Klebsiella pneumoniae
GCF_002261655.1_ASM226165v1,Klebsiella pneumoniae
GCF_002261665.1_ASM226166v1,Klebsiella pneumoniae
GCF_002261675.1_ASM226167v1,Klebsiella pneumoniae
GCF_002261685.1_ASM226168v1,Klebsiella pneumoniae
GCF_002261735.1_ASM226173v1,Klebsiella pneumoniae
GCF_002261745.1_ASM226174v1,Klebsiella pneumoniae
GCF_002261775.1_ASM226177v1,Klebsiella pneumoniae
GCF_002261785.1_ASM226178v1,Klebsiella pneumoniae
GCF_002261815.1_ASM226181v1,Klebsiella pneumoniae
GCF_002261825.1_ASM226182v1,Klebsiella pneumoniae
GCF_002261855.1_ASM226185v1,Klebsiella pneumoniae
GCF_002261875.1_ASM226187v1,Klebsiella pneumoniae
GCF_002261895.1_ASM226189v1,Klebsiella pneumoniae
GCF_002261915.1_ASM226191v1,Klebsiella pneumoniae
GCF_002261935.1_ASM226193v1,Klebsiella pneumoniae
GCF_002261945.1_ASM226194v1,Klebsiella pneumoniae
GCF_002261975.1_ASM226197v1,Klebsiella pneumoniae
GCF_002261985.1_ASM226198v1,Klebsiella pneumoniae
GCF_002262015.1_ASM226201v1,Klebsiella pneumoniae
GCF_002262035.1_ASM226203v1,Klebsiella pneumoniae
GCF_002262055.1_ASM226205v1,Klebsiella pneumoniae
GCF_002262065.1_ASM226206v1,Klebsiella pneumoniae
GCF_002262075.1_ASM226207v1,Klebsiella pneumoniae
GCF_002262115.1_ASM226211v1,Klebsiella pneumoniae
GCF_002262135.1_ASM226213v1,Klebsiella pneumoniae
GCF_002262145.1_ASM226214v1,Klebsiella pneumoniae
GCF_002262185.1_ASM226218v1,Klebsiella pneumoniae
GCF_002262215.1_ASM226221v1,Klebsiella pneumoniae
GCF_002262225.1_ASM226222v1,Klebsiella pneumoniae
GCF_002262235.1_ASM226223v1,Klebsiella pneumoniae
GCF_002262275.1_ASM226227v1,Klebsiella pneumoniae
GCF_002262295.1_ASM226229v1,Klebsiella pneumoniae
GCF_002262305.1_ASM226230v1,Klebsiella pneumoniae
GCF_002262335.1_ASM226233v1,Klebsiella pneumoniae
GCF_002262345.1_ASM226234v1,Klebsiella pneumoniae
GCF_002262375.1_ASM226237v1,Klebsiella pneumoniae
GCF_002262385.1_ASM226238v1,Klebsiella pneumoniae
GCF_002262415.1_ASM226241v1,Klebsiella pneumoniae
GCF_002262425.1_ASM226242v1,Klebsiella pneumoniae
GCF_002262455.1_ASM226245v1,Klebsiella pneumoniae
GCF_002262465.1_ASM226246v1,Klebsiella pneumoniae
GCF_002262475.1_ASM226247v1,Klebsiella pneumoniae
GCF_002262485.1_ASM226248v1,Klebsiella pneumoniae
GCF_002262535.1_ASM226253v1,Klebsiella pneumoniae
GCF_002262545.1_ASM226254v1,Klebsiella pneumoniae
GCF_002262555.1_ASM226255v1,Klebsiella pneumoniae
GCF_002262565.1_ASM226256v1,Klebsiella pneumoniae
GCF_002262615.1_ASM226261v1,Klebsiella pneumoniae
GCF_002262625.1_ASM226262v1,Klebsiella pneumoniae
GCF_002262635.1_ASM226263v1,Klebsiella pneumoniae
GCF_002262675.1_ASM226267v1,Klebsiella pneumoniae
GCF_002262705.1_ASM226270v1,Klebsiella pneumoniae
GCF_002262735.1_ASM226273v1,Klebsiella pneumoniae
GCF_002262745.1_ASM226274v1,Klebsiella pneumoniae
GCF_002262775.1_ASM226277v1,Klebsiella pneumoniae
GCF_002262785.1_ASM226278v1,Klebsiella pneumoniae
GCF_002262795.1_ASM226279v1,Klebsiella pneumoniae
GCF_002262805.1_ASM226280v1,Klebsiella pneumoniae
GCF_002262855.1_ASM226285v1,Klebsiella pneumoniae
GCF_002263345.1_ASM226334v1,Klebsiella pneumoniae
GCF_002263375.1_ASM226337v1,Klebsiella pneumoniae
GCF_002263395.1_ASM226339v1,Klebsiella pneumoniae
GCF_002264165.1_ASM226416v1,Klebsiella pneumoniae
GCF_002264195.1_ASM226419v1,Klebsiella pneumoniae
GCF_002264245.1_ASM226424v1,Klebsiella pneumoniae
GCF_002264265.1_ASM226426v1,Klebsiella pneumoniae
GCF_002264365.1_ASM226436v1,Klebsiella pneumoniae
GCF_002264425.1_ASM226442v1,Klebsiella pneumoniae
GCF_002264435.1_ASM226443v1,Klebsiella pneumoniae
GCF_002264465.1_ASM226446v1,Klebsiella pneumoniae
GCF_002264475.1_ASM226447v1,Klebsiella pneumoniae
GCF_002264505.1_ASM226450v1,Klebsiella pneumoniae
GCF_002264525.1_ASM226452v1,Klebsiella pneumoniae
GCF_002264545.1_ASM226454v1,Klebsiella pneumoniae
GCF_002264605.1_ASM226460v1,Klebsiella pneumoniae
GCF_002264645.1_ASM226464v1,Klebsiella pneumoniae
GCF_002264685.1_ASM226468v1,Klebsiella pneumoniae
GCF_002264695.1_ASM226469v1,Klebsiella pneumoniae
GCF_002264705.1_ASM226470v1,Klebsiella pneumoniae
GCF_002264715.1_ASM226471v1,Klebsiella pneumoniae
GCF_002264765.1_ASM226476v1,Klebsiella pneumoniae
GCF_002264775.1_ASM226477v1,Klebsiella pneumoniae
GCF_002264785.1_ASM226478v1,Klebsiella pneumoniae
GCF_002264795.1_ASM226479v1,Klebsiella pneumoniae
GCF_002264845.1_ASM226484v1,Klebsiella pneumoniae
GCF_002264855.1_ASM226485v1,Klebsiella pneumoniae
GCF_002264905.1_ASM226490v1,Klebsiella pneumoniae
GCF_002264915.1_ASM226491v1,Klebsiella pneumoniae
GCF_002264925.1_ASM226492v1,Klebsiella pneumoniae
GCF_002265015.1_ASM226501v1,Klebsiella pneumoniae
GCF_002265425.1_ASM226542v1,Klebsiella pneumoniae
GCF_002265525.1_ASM226552v1,Klebsiella pneumoniae
GCF_002265565.1_ASM226556v1,Klebsiella pneumoniae
GCF_002265605.1_ASM226560v1,Klebsiella pneumoniae
GCF_002268655.1_ASM226865v1,Klebsiella pneumoniae
GCF_002268675.1_ASM226867v1,Klebsiella pneumoniae
GCF_002268725.1_ASM226872v1,Klebsiella pneumoniae
GCF_002268755.1_ASM226875v1,Klebsiella pneumoniae
GCF_002268775.1_ASM226877v1,Klebsiella pneumoniae
GCF_002268785.1_ASM226878v1,Klebsiella pneumoniae
GCF_002268815.1_ASM226881v1,Klebsiella pneumoniae
GCF_002268825.1_ASM226882v1,Klebsiella pneumoniae
GCF_002268855.1_ASM226885v1,Klebsiella pneumoniae
GCF_002268865.1_ASM226886v1,Klebsiella pneumoniae
GCF_002268895.1_ASM226889v1,Klebsiella pneumoniae
GCF_002268915.1_ASM226891v1,Klebsiella pneumoniae
GCF_002268925.1_ASM226892v1,Klebsiella pneumoniae
GCF_002268935.1_ASM226893v1,Klebsiella pneumoniae
GCF_002268945.1_ASM226894v1,Klebsiella pneumoniae
GCF_002269295.1_ASM226929v1,Klebsiella pneumoniae
GCF_002269795.1_ASM226979v1,Klebsiella pneumoniae
GCF_002269805.1_ASM226980v1,Klebsiella pneumoniae
GCF_002269815.1_ASM226981v1,Klebsiella pneumoniae
GCF_002269865.1_ASM226986v1,Klebsiella pneumoniae
GCF_002269895.1_ASM226989v1,Klebsiella pneumoniae
GCF_002269905.1_ASM226990v1,Klebsiella pneumoniae
GCF_002269925.1_ASM226992v1,Klebsiella pneumoniae
GCF_002271285.1_ASM227128v1,Klebsiella pneumoniae
GCF_002271295.1_ASM227129v1,Klebsiella pneumoniae
GCF_002271335.1_ASM227133v1,Klebsiella pneumoniae
GCF_002271345.1_ASM227134v1,Klebsiella pneumoniae
GCF_002271825.1_ASM227182v1,Klebsiella pneumoniae
GCF_002278055.1_ASM227805v1,Klebsiella pneumoniae
GCF_002283495.1_ASM228349v1,Klebsiella pneumoniae
GCF_002289105.1_ASM228910v1,Klebsiella pneumoniae
GCF_002295185.1_ASM229518v1,Klebsiella pneumoniae
GCF_002300675.1_ASM230067v2,Klebsiella pneumoniae
GCF_002300715.2_ASM230071v2,Klebsiella pneumoniae
GCF_002300755.2_ASM230075v2,Klebsiella pneumoniae
GCF_002300775.1_ASM230077v1,Klebsiella pneumoniae
GCF_002300785.2_ASM230078v2,Klebsiella pneumoniae
GCF_002304205.1_ASM230420v1,Klebsiella pneumoniae
GCF_002317885.1_ASM231788v1,Klebsiella pneumoniae
GCF_002365935.1_ASM236593v1,Klebsiella pneumoniae
GCF_002369865.1_ASM236986v1,Klebsiella pneumoniae
GCF_002369875.1_ASM236987v1,Klebsiella pneumoniae
GCF_002369905.1_ASM236990v1,Klebsiella pneumoniae
GCF_002369925.1_ASM236992v1,Klebsiella pneumoniae
GCF_002369935.1_ASM236993v1,Klebsiella pneumoniae
GCF_002369985.1_ASM236998v1,Klebsiella pneumoniae
GCF_002370005.1_ASM237000v1,Klebsiella pneumoniae
GCF_002370055.1_ASM237005v1,Klebsiella pneumoniae
GCF_002370065.1_ASM237006v1,Klebsiella pneumoniae
GCF_002374295.1_ASM237429v1,Klebsiella pneumoniae
GCF_002386225.2_ASM238622v2,Klebsiella pneumoniae
GCF_002406585.1_ASM240658v1,Klebsiella pneumoniae
GCF_002406915.1_ASM240691v1,Klebsiella pneumoniae
GCF_002406945.1_ASM240694v1,Klebsiella pneumoniae
GCF_002406965.1_ASM240696v1,Klebsiella pneumoniae
GCF_002406995.1_ASM240699v1,Klebsiella pneumoniae
GCF_002411675.1_ASM241167v1,Klebsiella pneumoniae
GCF_002411715.1_ASM241171v1,Klebsiella pneumoniae
GCF_002411735.1_ASM241173v1,Klebsiella pneumoniae
GCF_002411885.1_ASM241188v1,Klebsiella pneumoniae
GCF_002411905.1_ASM241190v1,Klebsiella pneumoniae
GCF_002411925.1_ASM241192v1,Klebsiella pneumoniae
GCF_002412175.1_ASM241217v1,Klebsiella pneumoniae
GCF_002416615.1_ASM241661v1,Klebsiella pneumoniae
GCF_002416655.1_ASM241665v1,Klebsiella pneumoniae
GCF_002416695.1_ASM241669v1,Klebsiella pneumoniae
GCF_002416705.1_ASM241670v1,Klebsiella pneumoniae
GCF_002416895.1_ASM241689v1,Klebsiella pneumoniae
GCF_002416985.1_ASM241698v1,Klebsiella pneumoniae
GCF_002417015.1_ASM241701v1,Klebsiella pneumoniae
GCF_002417065.1_ASM241706v1,Klebsiella pneumoniae
GCF_002417075.1_ASM241707v1,Klebsiella pneumoniae
GCF_002417085.1_ASM241708v1,Klebsiella pneumoniae
GCF_002417105.1_ASM241710v1,Klebsiella pneumoniae
GCF_002417145.1_ASM241714v1,Klebsiella pneumoniae
GCF_002417155.1_ASM241715v1,Klebsiella pneumoniae
GCF_002417165.1_ASM241716v1,Klebsiella pneumoniae
GCF_002417175.1_ASM241717v1,Klebsiella pneumoniae
GCF_002417245.1_ASM241724v1,Klebsiella pneumoniae
GCF_002417255.1_ASM241725v1,Klebsiella pneumoniae
GCF_002417305.1_ASM241730v1,Klebsiella pneumoniae
GCF_002417325.1_ASM241732v1,Klebsiella pneumoniae
